underlying_id,valuedate,settle_value,ticker
BO  Z8,4-Jan-16,31.29,BOZ8 Comdty
BO  K8,4-Jan-16,31.29,BOK8 Comdty
BO  H8,4-Jan-16,31.29,BOH8 Comdty
BO  Z7,4-Jan-16,31.29,BOZ7 Comdty
BO  V8,4-Jan-16,31.29,BOV8 Comdty
BO  Z9,4-Jan-16,31.29,BOZ9 Comdty
BO  Q8,4-Jan-16,31.29,BOQ8 Comdty
BO  U7,4-Jan-16,31.44,BOU7 Comdty
BO  Q6,5-Jan-16,30.34,BOQ6 Comdty
BO  K7,5-Jan-16,31.04,BOK7 Comdty
BO  N6,5-Jan-16,30.27,BON6 Comdty
BO  K6,5-Jan-16,30.03,BOK6 Comdty
BO  Q8,5-Jan-16,31.03,BOQ8 Comdty
BO  Z9,5-Jan-16,31.03,BOZ9 Comdty
BO  U7,5-Jan-16,31.18,BOU7 Comdty
BO  U6,5-Jan-16,30.39,BOU6 Comdty
BO  U8,5-Jan-16,31.03,BOU8 Comdty
BO  V6,5-Jan-16,30.37,BOV6 Comdty
BO  H7,5-Jan-16,30.87,BOH7 Comdty
BO  F7,5-Jan-16,30.66,BOF7 Comdty
BO  Z6,5-Jan-16,30.44,BOZ6 Comdty
BO  H6,5-Jan-16,29.81,BOH6 Comdty
BO  N9,5-Jan-16,31.03,BON9 Comdty
BO  F6,5-Jan-16,29.63,BOF16 Comdty
BO  Q7,5-Jan-16,31.16,BOQ7 Comdty
BO  N7,5-Jan-16,31.18,BON7 Comdty
BO  Z7,5-Jan-16,31.03,BOZ7 Comdty
BO  V8,5-Jan-16,31.03,BOV8 Comdty
BO  N8,5-Jan-16,31.03,BON8 Comdty
BO  Z8,5-Jan-16,31.03,BOZ8 Comdty
BO  F8,5-Jan-16,31.03,BOF8 Comdty
BO  H8,5-Jan-16,31.03,BOH8 Comdty
BO  K8,5-Jan-16,31.03,BOK8 Comdty
BO  V7,5-Jan-16,31.01,BOV7 Comdty
BO  V9,5-Jan-16,31.03,BOV9 Comdty
BO  K6,6-Jan-16,30.01,BOK6 Comdty
BO  Q6,6-Jan-16,30.32,BOQ6 Comdty
BO  K7,6-Jan-16,31.06,BOK7 Comdty
BO  N6,6-Jan-16,30.25,BON6 Comdty
BO  V9,6-Jan-16,31.04,BOV9 Comdty
BO  U8,6-Jan-16,31.04,BOU8 Comdty
BO  F6,6-Jan-16,29.59,BOF16 Comdty
BO  F7,6-Jan-16,30.68,BOF7 Comdty
BO  N8,6-Jan-16,31.04,BON8 Comdty
BO  F8,6-Jan-16,31.04,BOF8 Comdty
BO  V7,6-Jan-16,31.03,BOV7 Comdty
BO  Z9,6-Jan-16,31.04,BOZ9 Comdty
BO  U6,6-Jan-16,30.37,BOU6 Comdty
BO  Q7,6-Jan-16,31.18,BOQ7 Comdty
BO  Z6,6-Jan-16,30.46,BOZ6 Comdty
BO  H8,6-Jan-16,31.04,BOH8 Comdty
BO  V6,6-Jan-16,30.37,BOV6 Comdty
BO  K8,6-Jan-16,31.04,BOK8 Comdty
BO  N7,6-Jan-16,31.2,BON7 Comdty
BO  N9,6-Jan-16,31.04,BON9 Comdty
BO  H7,6-Jan-16,30.89,BOH7 Comdty
BO  U7,6-Jan-16,31.19,BOU7 Comdty
BO  H6,6-Jan-16,29.78,BOH6 Comdty
BO  Z8,6-Jan-16,31.04,BOZ8 Comdty
BO  Q8,6-Jan-16,31.04,BOQ8 Comdty
BO  Z7,6-Jan-16,31.04,BOZ7 Comdty
BO  V8,6-Jan-16,31.04,BOV8 Comdty
BO  K6,7-Jan-16,29.85,BOK6 Comdty
BO  N6,7-Jan-16,30.1,BON6 Comdty
BO  Q6,7-Jan-16,30.17,BOQ6 Comdty
BO  N8,7-Jan-16,30.9,BON8 Comdty
BO  K7,7-Jan-16,30.92,BOK7 Comdty
BO  V7,7-Jan-16,30.89,BOV7 Comdty
BO  Q8,7-Jan-16,30.9,BOQ8 Comdty
BO  V9,7-Jan-16,30.9,BOV9 Comdty
BO  U7,7-Jan-16,31.05,BOU7 Comdty
BO  Z9,7-Jan-16,30.9,BOZ9 Comdty
BO  V6,7-Jan-16,30.23,BOV6 Comdty
BO  N7,7-Jan-16,31.07,BON7 Comdty
BO  F7,7-Jan-16,30.55,BOF7 Comdty
BO  U6,7-Jan-16,30.23,BOU6 Comdty
BO  H6,7-Jan-16,29.62,BOH6 Comdty
BO  F6,7-Jan-16,29.44,BOF16 Comdty
BO  H8,7-Jan-16,30.9,BOH8 Comdty
BO  Z6,7-Jan-16,30.32,BOZ6 Comdty
BO  Z7,7-Jan-16,30.9,BOZ7 Comdty
BO  H7,7-Jan-16,30.75,BOH7 Comdty
BO  V8,7-Jan-16,30.9,BOV8 Comdty
BO  Q7,7-Jan-16,31.04,BOQ7 Comdty
BO  N9,7-Jan-16,30.9,BON9 Comdty
BO  K8,7-Jan-16,30.9,BOK8 Comdty
BO  F8,7-Jan-16,30.9,BOF8 Comdty
BO  Z8,7-Jan-16,30.9,BOZ8 Comdty
BO  U8,7-Jan-16,30.9,BOU8 Comdty
BO  N6,8-Jan-16,30.14,BON6 Comdty
BO  K6,8-Jan-16,29.88,BOK6 Comdty
BO  K7,8-Jan-16,30.99,BOK7 Comdty
BO  V9,8-Jan-16,31.07,BOV9 Comdty
BO  U7,8-Jan-16,31.19,BOU7 Comdty
BO  Q8,8-Jan-16,31.07,BOQ8 Comdty
BO  Q6,8-Jan-16,30.2,BOQ6 Comdty
BO  N7,8-Jan-16,31.13,BON7 Comdty
BO  V6,8-Jan-16,30.28,BOV6 Comdty
BO  N8,8-Jan-16,31.07,BON8 Comdty
BO  F7,8-Jan-16,30.6,BOF7 Comdty
BO  V7,8-Jan-16,31.06,BOV7 Comdty
BO  H7,8-Jan-16,30.8,BOH7 Comdty
BO  Z9,8-Jan-16,31.07,BOZ9 Comdty
BO  K8,8-Jan-16,31.07,BOK8 Comdty
BO  F6,8-Jan-16,29.45,BOF16 Comdty
BO  Z8,8-Jan-16,31.07,BOZ8 Comdty
BO  U6,8-Jan-16,30.26,BOU6 Comdty
BO  F8,8-Jan-16,31.07,BOF8 Comdty
BO  H6,8-Jan-16,29.64,BOH6 Comdty
BO  Z6,8-Jan-16,30.38,BOZ6 Comdty
BO  Q7,8-Jan-16,31.15,BOQ7 Comdty
BO  H8,8-Jan-16,31.07,BOH8 Comdty
BO  Z7,8-Jan-16,31.07,BOZ7 Comdty
BO  V8,8-Jan-16,31.07,BOV8 Comdty
BO  N9,8-Jan-16,31.07,BON9 Comdty
BO  U8,8-Jan-16,31.07,BOU8 Comdty
BO  U7,11-Jan-16,30.82,BOU7 Comdty
BO  Q6,11-Jan-16,29.78,BOQ6 Comdty
BO  V7,11-Jan-16,30.69,BOV7 Comdty
BO  K6,11-Jan-16,29.48,BOK6 Comdty
BO  U8,11-Jan-16,30.71,BOU8 Comdty
BO  K7,11-Jan-16,30.58,BOK7 Comdty
BO  V6,11-Jan-16,29.86,BOV6 Comdty
BO  N6,11-Jan-16,29.73,BON6 Comdty
BO  N7,11-Jan-16,30.74,BON7 Comdty
BO  V9,11-Jan-16,30.71,BOV9 Comdty
BO  U6,11-Jan-16,29.84,BOU6 Comdty
BO  Z9,11-Jan-16,30.71,BOZ9 Comdty
BO  Z6,11-Jan-16,29.97,BOZ6 Comdty
BO  Q8,11-Jan-16,30.71,BOQ8 Comdty
BO  Z7,11-Jan-16,30.71,BOZ7 Comdty
BO  Q7,11-Jan-16,30.77,BOQ7 Comdty
BO  V8,11-Jan-16,30.71,BOV8 Comdty
BO  F6,11-Jan-16,29.08,BOF16 Comdty
BO  Z8,11-Jan-16,30.71,BOZ8 Comdty
BO  H6,11-Jan-16,29.25,BOH6 Comdty
BO  F8,11-Jan-16,30.71,BOF8 Comdty
BO  F7,11-Jan-16,30.2,BOF7 Comdty
BO  H8,11-Jan-16,30.71,BOH8 Comdty
BO  H7,11-Jan-16,30.4,BOH7 Comdty
BO  K8,11-Jan-16,30.71,BOK8 Comdty
BO  N8,11-Jan-16,30.71,BON8 Comdty
BO  N9,11-Jan-16,30.71,BON9 Comdty
BO  N6,12-Jan-16,29.66,BON6 Comdty
BO  K7,12-Jan-16,30.52,BOK7 Comdty
BO  Q6,12-Jan-16,29.73,BOQ6 Comdty
BO  K6,12-Jan-16,29.39,BOK6 Comdty
BO  Q8,12-Jan-16,30.67,BOQ8 Comdty
BO  Z9,12-Jan-16,30.67,BOZ9 Comdty
BO  N7,12-Jan-16,30.69,BON7 Comdty
BO  U7,12-Jan-16,30.78,BOU7 Comdty
BO  H7,12-Jan-16,30.35,BOH7 Comdty
BO  U8,12-Jan-16,30.67,BOU8 Comdty
BO  Z6,12-Jan-16,29.94,BOZ6 Comdty
BO  V6,12-Jan-16,29.82,BOV6 Comdty
BO  F7,12-Jan-16,30.16,BOF7 Comdty
BO  Q7,12-Jan-16,30.73,BOQ7 Comdty
BO  H6,12-Jan-16,29.18,BOH6 Comdty
BO  U6,12-Jan-16,29.8,BOU6 Comdty
BO  Z7,12-Jan-16,30.67,BOZ7 Comdty
BO  F6,12-Jan-16,29.01,BOF16 Comdty
BO  V8,12-Jan-16,30.67,BOV8 Comdty
BO  N9,12-Jan-16,30.67,BON9 Comdty
BO  H8,12-Jan-16,30.67,BOH8 Comdty
BO  Z8,12-Jan-16,30.67,BOZ8 Comdty
BO  N8,12-Jan-16,30.67,BON8 Comdty
BO  F8,12-Jan-16,30.67,BOF8 Comdty
BO  V9,12-Jan-16,30.67,BOV9 Comdty
BO  K8,12-Jan-16,30.67,BOK8 Comdty
BO  V7,12-Jan-16,30.65,BOV7 Comdty
BO  N6,13-Jan-16,30,BON6 Comdty
BO  K6,13-Jan-16,29.75,BOK6 Comdty
BO  K7,13-Jan-16,30.8,BOK7 Comdty
BO  U7,13-Jan-16,31.02,BOU7 Comdty
BO  Q6,13-Jan-16,30.07,BOQ6 Comdty
BO  U8,13-Jan-16,30.88,BOU8 Comdty
BO  N8,13-Jan-16,30.88,BON8 Comdty
BO  Z6,13-Jan-16,30.24,BOZ6 Comdty
BO  F7,13-Jan-16,30.47,BOF7 Comdty
BO  H6,13-Jan-16,29.54,BOH6 Comdty
BO  H7,13-Jan-16,30.65,BOH7 Comdty
BO  F6,13-Jan-16,29.36,BOF16 Comdty
BO  V6,13-Jan-16,30.14,BOV6 Comdty
BO  U6,13-Jan-16,30.14,BOU6 Comdty
BO  V8,13-Jan-16,30.88,BOV8 Comdty
BO  N7,13-Jan-16,30.96,BON7 Comdty
BO  N9,13-Jan-16,30.88,BON9 Comdty
BO  V9,13-Jan-16,30.88,BOV9 Comdty
BO  Z8,13-Jan-16,30.88,BOZ8 Comdty
BO  K8,13-Jan-16,30.88,BOK8 Comdty
BO  V7,13-Jan-16,30.88,BOV7 Comdty
BO  Z9,13-Jan-16,30.88,BOZ9 Comdty
BO  F8,13-Jan-16,30.88,BOF8 Comdty
BO  Q7,13-Jan-16,30.99,BOQ7 Comdty
BO  H8,13-Jan-16,30.88,BOH8 Comdty
BO  Z7,13-Jan-16,30.88,BOZ7 Comdty
BO  Q8,13-Jan-16,30.88,BOQ8 Comdty
BO  Q6,14-Jan-16,30.27,BOQ6 Comdty
BO  K6,14-Jan-16,29.96,BOK6 Comdty
BO  K7,14-Jan-16,30.99,BOK7 Comdty
BO  N6,14-Jan-16,30.21,BON6 Comdty
BO  V9,14-Jan-16,30.98,BOV9 Comdty
BO  N8,14-Jan-16,30.98,BON8 Comdty
BO  Q8,14-Jan-16,30.98,BOQ8 Comdty
BO  V7,14-Jan-16,30.98,BOV7 Comdty
BO  U7,14-Jan-16,31.15,BOU7 Comdty
BO  Z9,14-Jan-16,30.98,BOZ9 Comdty
BO  H7,14-Jan-16,30.84,BOH7 Comdty
BO  V6,14-Jan-16,30.36,BOV6 Comdty
BO  H6,14-Jan-16,29.75,BOH6 Comdty
BO  F7,14-Jan-16,30.67,BOF7 Comdty
BO  N7,14-Jan-16,31.1,BON7 Comdty
BO  H8,14-Jan-16,30.98,BOH8 Comdty
BO  U6,14-Jan-16,30.34,BOU6 Comdty
BO  Z7,14-Jan-16,30.98,BOZ7 Comdty
BO  Z6,14-Jan-16,30.44,BOZ6 Comdty
BO  U8,14-Jan-16,30.98,BOU8 Comdty
BO  F6,14-Jan-16,29.68,BOF16 Comdty
BO  Q7,14-Jan-16,31.13,BOQ7 Comdty
BO  K8,14-Jan-16,30.98,BOK8 Comdty
BO  V8,14-Jan-16,30.98,BOV8 Comdty
BO  N9,14-Jan-16,30.98,BON9 Comdty
BO  Z8,14-Jan-16,30.98,BOZ8 Comdty
BO  F8,14-Jan-16,30.98,BOF8 Comdty
BO  V7,15-Jan-16,30.84,BOV7 Comdty
BO  Q6,15-Jan-16,30.16,BOQ6 Comdty
BO  K7,15-Jan-16,30.8,BOK7 Comdty
BO  K6,15-Jan-16,29.86,BOK6 Comdty
BO  N8,15-Jan-16,30.73,BON8 Comdty
BO  N6,15-Jan-16,30.1,BON6 Comdty
BO  V9,15-Jan-16,30.73,BOV9 Comdty
BO  U8,15-Jan-16,30.73,BOU8 Comdty
BO  U7,15-Jan-16,31,BOU7 Comdty
BO  Z9,15-Jan-16,30.73,BOZ9 Comdty
BO  Z6,15-Jan-16,30.24,BOZ6 Comdty
BO  Q8,15-Jan-16,30.73,BOQ8 Comdty
BO  F7,15-Jan-16,30.48,BOF7 Comdty
BO  V6,15-Jan-16,30.18,BOV6 Comdty
BO  Q7,15-Jan-16,30.96,BOQ7 Comdty
BO  H6,15-Jan-16,29.65,BOH6 Comdty
BO  H8,15-Jan-16,30.73,BOH8 Comdty
BO  U6,15-Jan-16,30.21,BOU6 Comdty
BO  K8,15-Jan-16,30.73,BOK8 Comdty
BO  H7,15-Jan-16,30.67,BOH7 Comdty
BO  Z7,15-Jan-16,30.73,BOZ7 Comdty
BO  N9,15-Jan-16,30.73,BON9 Comdty
BO  V8,15-Jan-16,30.73,BOV8 Comdty
BO  Z8,15-Jan-16,30.73,BOZ8 Comdty
BO  F8,15-Jan-16,30.73,BOF8 Comdty
BO  N7,15-Jan-16,30.92,BON7 Comdty
BO  Q6,19-Jan-16,30.52,BOQ6 Comdty
BO  K7,19-Jan-16,31.12,BOK7 Comdty
BO  U7,19-Jan-16,31.33,BOU7 Comdty
BO  N6,19-Jan-16,30.46,BON6 Comdty
BO  K6,19-Jan-16,30.24,BOK6 Comdty
BO  N8,19-Jan-16,31.05,BON8 Comdty
BO  U8,19-Jan-16,31.05,BOU8 Comdty
BO  V9,19-Jan-16,31.05,BOV9 Comdty
BO  V7,19-Jan-16,31.17,BOV7 Comdty
BO  U6,19-Jan-16,30.57,BOU6 Comdty
BO  F7,19-Jan-16,30.8,BOF7 Comdty
BO  Z6,19-Jan-16,30.58,BOZ6 Comdty
BO  V6,19-Jan-16,30.53,BOV6 Comdty
BO  N7,19-Jan-16,31.26,BON7 Comdty
BO  H6,19-Jan-16,30.03,BOH6 Comdty
BO  H7,19-Jan-16,30.98,BOH7 Comdty
BO  N9,19-Jan-16,31.05,BON9 Comdty
BO  Z8,19-Jan-16,31.05,BOZ8 Comdty
BO  Q7,19-Jan-16,31.3,BOQ7 Comdty
BO  F8,19-Jan-16,31.05,BOF8 Comdty
BO  K8,19-Jan-16,31.05,BOK8 Comdty
BO  H8,19-Jan-16,31.05,BOH8 Comdty
BO  Z9,19-Jan-16,31.05,BOZ9 Comdty
BO  Z7,19-Jan-16,31.05,BOZ7 Comdty
BO  V8,19-Jan-16,31.05,BOV8 Comdty
BO  Q8,19-Jan-16,31.05,BOQ8 Comdty
BO  K6,20-Jan-16,30.02,BOK6 Comdty
BO  Q6,20-Jan-16,30.32,BOQ6 Comdty
BO  K7,20-Jan-16,30.99,BOK7 Comdty
BO  N6,20-Jan-16,30.26,BON6 Comdty
BO  V9,20-Jan-16,30.89,BOV9 Comdty
BO  V7,20-Jan-16,31.01,BOV7 Comdty
BO  N8,20-Jan-16,30.89,BON8 Comdty
BO  U7,20-Jan-16,31.2,BOU7 Comdty
BO  Z9,20-Jan-16,30.89,BOZ9 Comdty
BO  H7,20-Jan-16,30.83,BOH7 Comdty
BO  Q8,20-Jan-16,30.89,BOQ8 Comdty
BO  H6,20-Jan-16,29.81,BOH6 Comdty
BO  Z6,20-Jan-16,30.41,BOZ6 Comdty
BO  N7,20-Jan-16,31.14,BON7 Comdty
BO  U6,20-Jan-16,30.37,BOU6 Comdty
BO  Q7,20-Jan-16,31.17,BOQ7 Comdty
BO  Z7,20-Jan-16,30.89,BOZ7 Comdty
BO  V8,20-Jan-16,30.89,BOV8 Comdty
BO  F7,20-Jan-16,30.64,BOF7 Comdty
BO  Z8,20-Jan-16,30.89,BOZ8 Comdty
BO  V6,20-Jan-16,30.36,BOV6 Comdty
BO  H8,20-Jan-16,30.89,BOH8 Comdty
BO  K8,20-Jan-16,30.89,BOK8 Comdty
BO  N9,20-Jan-16,30.89,BON9 Comdty
BO  F8,20-Jan-16,30.89,BOF8 Comdty
BO  U8,20-Jan-16,30.89,BOU8 Comdty
BO  K7,21-Jan-16,31.09,BOK7 Comdty
BO  Q6,21-Jan-16,30.43,BOQ6 Comdty
BO  N6,21-Jan-16,30.38,BON6 Comdty
BO  U8,21-Jan-16,31,BOU8 Comdty
BO  K6,21-Jan-16,30.15,BOK6 Comdty
BO  V7,21-Jan-16,31.12,BOV7 Comdty
BO  V9,21-Jan-16,31,BOV9 Comdty
BO  N8,21-Jan-16,31,BON8 Comdty
BO  Q8,21-Jan-16,31,BOQ8 Comdty
BO  Z9,21-Jan-16,31,BOZ9 Comdty
BO  F7,21-Jan-16,30.75,BOF7 Comdty
BO  U6,21-Jan-16,30.47,BOU6 Comdty
BO  H6,21-Jan-16,29.94,BOH6 Comdty
BO  F8,21-Jan-16,31,BOF8 Comdty
BO  N7,21-Jan-16,31.25,BON7 Comdty
BO  K8,21-Jan-16,31,BOK8 Comdty
BO  H7,21-Jan-16,30.92,BOH7 Comdty
BO  V6,21-Jan-16,30.46,BOV6 Comdty
BO  Z6,21-Jan-16,30.53,BOZ6 Comdty
BO  Q7,21-Jan-16,31.28,BOQ7 Comdty
BO  H8,21-Jan-16,31,BOH8 Comdty
BO  Z7,21-Jan-16,31,BOZ7 Comdty
BO  V8,21-Jan-16,31,BOV8 Comdty
BO  N9,21-Jan-16,31,BON9 Comdty
BO  Z8,21-Jan-16,31,BOZ8 Comdty
BO  U7,21-Jan-16,31.31,BOU7 Comdty
BO  K7,22-Jan-16,31.54,BOK7 Comdty
BO  K6,22-Jan-16,30.69,BOK6 Comdty
BO  N6,22-Jan-16,30.91,BON6 Comdty
BO  Q6,22-Jan-16,30.96,BOQ6 Comdty
BO  U8,22-Jan-16,31.33,BOU8 Comdty
BO  V7,22-Jan-16,31.45,BOV7 Comdty
BO  N8,22-Jan-16,31.33,BON8 Comdty
BO  V9,22-Jan-16,31.33,BOV9 Comdty
BO  Z9,22-Jan-16,31.33,BOZ9 Comdty
BO  V6,22-Jan-16,30.94,BOV6 Comdty
BO  H7,22-Jan-16,31.37,BOH7 Comdty
BO  N7,22-Jan-16,31.7,BON7 Comdty
BO  U6,22-Jan-16,30.99,BOU6 Comdty
BO  H6,22-Jan-16,30.5,BOH6 Comdty
BO  F7,22-Jan-16,31.2,BOF7 Comdty
BO  Z6,22-Jan-16,30.99,BOZ6 Comdty
BO  F8,22-Jan-16,31.33,BOF8 Comdty
BO  H8,22-Jan-16,31.33,BOH8 Comdty
BO  Q8,22-Jan-16,31.33,BOQ8 Comdty
BO  K8,22-Jan-16,31.33,BOK8 Comdty
BO  Q7,22-Jan-16,31.71,BOQ7 Comdty
BO  Z8,22-Jan-16,31.33,BOZ8 Comdty
BO  Z7,22-Jan-16,31.4,BOZ7 Comdty
BO  V8,22-Jan-16,31.33,BOV8 Comdty
BO  N9,22-Jan-16,31.33,BON9 Comdty
BO  U7,22-Jan-16,31.72,BOU7 Comdty
BO  K7,25-Jan-16,31.45,BOK7 Comdty
BO  N6,25-Jan-16,30.85,BON6 Comdty
BO  U7,25-Jan-16,31.64,BOU7 Comdty
BO  K6,25-Jan-16,30.63,BOK6 Comdty
BO  Q6,25-Jan-16,30.87,BOQ6 Comdty
BO  N8,25-Jan-16,31.21,BON8 Comdty
BO  U8,25-Jan-16,31.21,BOU8 Comdty
BO  V7,25-Jan-16,31.4,BOV7 Comdty
BO  V9,25-Jan-16,31.21,BOV9 Comdty
BO  H7,25-Jan-16,31.29,BOH7 Comdty
BO  Z6,25-Jan-16,30.91,BOZ6 Comdty
BO  H6,25-Jan-16,30.44,BOH6 Comdty
BO  U6,25-Jan-16,30.91,BOU6 Comdty
BO  F7,25-Jan-16,31.11,BOF7 Comdty
BO  V6,25-Jan-16,30.87,BOV6 Comdty
BO  N9,25-Jan-16,31.21,BON9 Comdty
BO  N7,25-Jan-16,31.6,BON7 Comdty
BO  Z8,25-Jan-16,31.21,BOZ8 Comdty
BO  H8,25-Jan-16,31.21,BOH8 Comdty
BO  F8,25-Jan-16,31.21,BOF8 Comdty
BO  V8,25-Jan-16,31.21,BOV8 Comdty
BO  Q7,25-Jan-16,31.63,BOQ7 Comdty
BO  Z9,25-Jan-16,31.21,BOZ9 Comdty
BO  K8,25-Jan-16,31.21,BOK8 Comdty
BO  Q8,25-Jan-16,31.21,BOQ8 Comdty
BO  Z7,25-Jan-16,31.28,BOZ7 Comdty
BO  Q6,26-Jan-16,31.18,BOQ6 Comdty
BO  N8,26-Jan-16,31.51,BON8 Comdty
BO  K6,26-Jan-16,30.93,BOK6 Comdty
BO  V9,26-Jan-16,31.51,BOV9 Comdty
BO  K7,26-Jan-16,31.76,BOK7 Comdty
BO  Q8,26-Jan-16,31.51,BOQ8 Comdty
BO  N6,26-Jan-16,31.14,BON6 Comdty
BO  N7,26-Jan-16,31.91,BON7 Comdty
BO  U8,26-Jan-16,31.51,BOU8 Comdty
BO  Z6,26-Jan-16,31.22,BOZ6 Comdty
BO  H6,26-Jan-16,30.74,BOH6 Comdty
BO  V7,26-Jan-16,31.69,BOV7 Comdty
BO  U7,26-Jan-16,31.94,BOU7 Comdty
BO  Z9,26-Jan-16,31.51,BOZ9 Comdty
BO  Q7,26-Jan-16,31.94,BOQ7 Comdty
BO  H7,26-Jan-16,31.61,BOH7 Comdty
BO  H8,26-Jan-16,31.51,BOH8 Comdty
BO  U6,26-Jan-16,31.21,BOU6 Comdty
BO  V8,26-Jan-16,31.51,BOV8 Comdty
BO  F7,26-Jan-16,31.44,BOF7 Comdty
BO  N9,26-Jan-16,31.51,BON9 Comdty
BO  V6,26-Jan-16,31.16,BOV6 Comdty
BO  F8,26-Jan-16,31.51,BOF8 Comdty
BO  K8,26-Jan-16,31.51,BOK8 Comdty
BO  Z7,26-Jan-16,31.58,BOZ7 Comdty
BO  Z8,26-Jan-16,31.51,BOZ8 Comdty
BO  Q6,27-Jan-16,31.33,BOQ6 Comdty
BO  K7,27-Jan-16,31.95,BOK7 Comdty
BO  K6,27-Jan-16,31.07,BOK6 Comdty
BO  N6,27-Jan-16,31.29,BON6 Comdty
BO  U8,27-Jan-16,31.67,BOU8 Comdty
BO  V9,27-Jan-16,31.67,BOV9 Comdty
BO  U6,27-Jan-16,31.36,BOU6 Comdty
BO  N8,27-Jan-16,31.67,BON8 Comdty
BO  Z6,27-Jan-16,31.4,BOZ6 Comdty
BO  V7,27-Jan-16,31.87,BOV7 Comdty
BO  N9,27-Jan-16,31.67,BON9 Comdty
BO  N7,27-Jan-16,32.11,BON7 Comdty
BO  Z8,27-Jan-16,31.67,BOZ8 Comdty
BO  H7,27-Jan-16,31.79,BOH7 Comdty
BO  F8,27-Jan-16,31.67,BOF8 Comdty
BO  F7,27-Jan-16,31.62,BOF7 Comdty
BO  Q7,27-Jan-16,32.12,BOQ7 Comdty
BO  V6,27-Jan-16,31.34,BOV6 Comdty
BO  H8,27-Jan-16,31.67,BOH8 Comdty
BO  H6,27-Jan-16,30.87,BOH6 Comdty
BO  Z7,27-Jan-16,31.74,BOZ7 Comdty
BO  K8,27-Jan-16,31.67,BOK8 Comdty
BO  V8,27-Jan-16,31.67,BOV8 Comdty
BO  U7,27-Jan-16,32.12,BOU7 Comdty
BO  Z9,27-Jan-16,31.67,BOZ9 Comdty
BO  Q8,27-Jan-16,31.67,BOQ8 Comdty
BO  K6,28-Jan-16,30.9,BOK6 Comdty
BO  Q6,28-Jan-16,31.19,BOQ6 Comdty
BO  N6,28-Jan-16,31.13,BON6 Comdty
BO  Z9,28-Jan-16,31.51,BOZ9 Comdty
BO  K7,28-Jan-16,31.79,BOK7 Comdty
BO  Z6,28-Jan-16,31.27,BOZ6 Comdty
BO  Q8,28-Jan-16,31.51,BOQ8 Comdty
BO  U6,28-Jan-16,31.23,BOU6 Comdty
BO  U7,28-Jan-16,31.96,BOU7 Comdty
BO  H7,28-Jan-16,31.62,BOH7 Comdty
BO  U8,28-Jan-16,31.51,BOU8 Comdty
BO  N7,28-Jan-16,31.99,BON7 Comdty
BO  V6,28-Jan-16,31.21,BOV6 Comdty
BO  H6,28-Jan-16,30.69,BOH6 Comdty
BO  F7,28-Jan-16,31.48,BOF7 Comdty
BO  Z8,28-Jan-16,31.51,BOZ8 Comdty
BO  V8,28-Jan-16,31.51,BOV8 Comdty
BO  F8,28-Jan-16,31.51,BOF8 Comdty
BO  Q7,28-Jan-16,31.96,BOQ7 Comdty
BO  N9,28-Jan-16,31.51,BON9 Comdty
BO  K8,28-Jan-16,31.51,BOK8 Comdty
BO  H8,28-Jan-16,31.51,BOH8 Comdty
BO  Z7,28-Jan-16,31.58,BOZ7 Comdty
BO  N8,28-Jan-16,31.51,BON8 Comdty
BO  V9,28-Jan-16,31.51,BOV9 Comdty
BO  V7,28-Jan-16,31.72,BOV7 Comdty
BO  K6,29-Jan-16,31.09,BOK6 Comdty
BO  V7,29-Jan-16,31.96,BOV7 Comdty
BO  N6,29-Jan-16,31.33,BON6 Comdty
BO  Q6,29-Jan-16,31.38,BOQ6 Comdty
BO  K7,29-Jan-16,32.03,BOK7 Comdty
BO  V9,29-Jan-16,31.74,BOV9 Comdty
BO  U7,29-Jan-16,32.21,BOU7 Comdty
BO  Z9,29-Jan-16,31.74,BOZ9 Comdty
BO  N8,29-Jan-16,31.74,BON8 Comdty
BO  Q8,29-Jan-16,31.74,BOQ8 Comdty
BO  Z6,29-Jan-16,31.48,BOZ6 Comdty
BO  Q7,29-Jan-16,32.22,BOQ7 Comdty
BO  N7,29-Jan-16,32.21,BON7 Comdty
BO  H7,29-Jan-16,31.86,BOH7 Comdty
BO  H6,29-Jan-16,30.88,BOH6 Comdty
BO  U6,29-Jan-16,31.41,BOU6 Comdty
BO  V6,29-Jan-16,31.39,BOV6 Comdty
BO  F7,29-Jan-16,31.69,BOF7 Comdty
BO  Z7,29-Jan-16,31.81,BOZ7 Comdty
BO  K8,29-Jan-16,31.74,BOK8 Comdty
BO  H8,29-Jan-16,31.74,BOH8 Comdty
BO  U8,29-Jan-16,31.74,BOU8 Comdty
BO  V8,29-Jan-16,31.74,BOV8 Comdty
BO  N9,29-Jan-16,31.74,BON9 Comdty
BO  Z8,29-Jan-16,31.74,BOZ8 Comdty
BO  F8,29-Jan-16,31.74,BOF8 Comdty
BO  U8,1-Feb-16,31.68,BOU8 Comdty
BO  Q6,1-Feb-16,31.26,BOQ6 Comdty
BO  V7,1-Feb-16,31.85,BOV7 Comdty
BO  K6,1-Feb-16,30.96,BOK6 Comdty
BO  Z9,1-Feb-16,31.68,BOZ9 Comdty
BO  N6,1-Feb-16,31.2,BON6 Comdty
BO  V6,1-Feb-16,31.28,BOV6 Comdty
BO  F8,1-Feb-16,31.68,BOF8 Comdty
BO  N8,1-Feb-16,31.68,BON8 Comdty
