,value_date,vol_id,strike,call_put_id,settle_vol,Product,Month,tau
169,2017-02-01,C  Z7.Z7,530,P,0.24987817,C,Z7,0.8876712328767123
170,2017-02-01,C  Z7.Z7,540,C,0.26453763,C,Z7,0.8876712328767123
171,2017-02-01,C  Z7.Z7,540,P,0.251668295,C,Z7,0.8876712328767123
172,2017-02-01,C  Z7.Z7,550,C,0.267994729,C,Z7,0.8876712328767123
173,2017-02-01,C  Z7.Z7,550,P,0.254096893,C,Z7,0.8876712328767123
174,2017-02-01,C  Z7.Z7,560,C,0.272444727,C,Z7,0.8876712328767123
175,2017-02-01,C  Z7.Z7,560,P,0.255270593,C,Z7,0.8876712328767123
176,2017-02-01,C  Z7.Z7,570,C,0.276090238,C,Z7,0.8876712328767123
177,2017-02-01,C  Z7.Z7,570,P,0.25754758899999997,C,Z7,0.8876712328767123
178,2017-02-01,C  Z7.Z7,580,C,0.278888873,C,Z7,0.8876712328767123
179,2017-02-01,C  Z7.Z7,580,P,0.25869870300000003,C,Z7,0.8876712328767123
180,2017-02-01,C  Z7.Z7,590,C,0.283253902,C,Z7,0.8876712328767123
181,2017-02-01,C  Z7.Z7,590,P,0.25854130399999997,C,Z7,0.8876712328767123
182,2017-02-01,C  Z7.Z7,600,C,0.286998382,C,Z7,0.8876712328767123
183,2017-02-01,C  Z7.Z7,600,P,0.260294846,C,Z7,0.8876712328767123
184,2017-02-01,C  Z7.Z7,610,C,0.29009725399999997,C,Z7,0.8876712328767123
185,2017-02-01,C  Z7.Z7,610,P,0.261003052,C,Z7,0.8876712328767123
186,2017-02-01,C  Z7.Z7,620,C,0.292508273,C,Z7,0.8876712328767123
187,2017-02-01,C  Z7.Z7,620,P,0.26470494,C,Z7,0.8876712328767123
188,2017-02-01,C  Z7.Z7,630,C,0.297368315,C,Z7,0.8876712328767123
189,2017-02-01,C  Z7.Z7,630,P,0.263259071,C,Z7,0.8876712328767123
190,2017-02-01,C  Z7.Z7,640,C,0.30185110600000004,C,Z7,0.8876712328767123
191,2017-02-01,C  Z7.Z7,640,P,0.265394444,C,Z7,0.8876712328767123
192,2017-02-01,C  Z7.Z7,700,C,0.320274477,C,Z7,0.8876712328767123
193,2017-02-01,C  Z7.Z7,700,P,0.25407006600000004,C,Z7,0.8876712328767123
194,2017-02-01,C  Z7.Z7,800,C,0.354918766,C,Z7,0.8876712328767123
195,2017-02-01,C  Z7.Z7,800,P,0.282935165,C,Z7,0.8876712328767123
196,2017-02-02,C  Z7.Z7,180,C,0.33823823399999997,C,Z7,0.8849315068493151
197,2017-02-02,C  Z7.Z7,180,P,0.33823823399999997,C,Z7,0.8849315068493151
